"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SWE","GDPHRWKDFORECAST","TOT","IDX2015","Q","2017-Q1",0.997659143675855,
"SWE","GDPHRWKDFORECAST","TOT","IDX2015","Q","2017-Q2",1.00233920478623,
"SWE","GDPHRWKDFORECAST","TOT","IDX2015","Q","2017-Q3",1.00878849867935,
"SWE","GDPHRWKDFORECAST","TOT","IDX2015","Q","2017-Q4",1.00620384459596,
"SWE","GDPHRWKDFORECAST","TOT","IDX2015","Q","2018-Q1",1.00441399383086,
"SWE","GDPHRWKDFORECAST","TOT","IDX2015","Q","2018-Q2",1.01014245500237,
"SWE","GDPHRWKDFORECAST","TOT","IDX2015","Q","2018-Q3",1.0050744454709,
"SWE","GDPHRWKDFORECAST","TOT","IDX2015","Q","2018-Q4",1.01308236672791,
"SWE","GDPHRWKDFORECAST","TOT","IDX2015","Q","2019-Q1",1.01470319988137,
"SWE","GDPHRWKDFORECAST","TOT","IDX2015","Q","2019-Q2",1.01635439460454,
"SWE","GDPHRWKDFORECAST","TOT","IDX2015","Q","2019-Q3",1.01895504210694,
"SWE","GDPHRWKDFORECAST","TOT","IDX2015","Q","2019-Q4",1.01588963934525,
"SWE","GDPHRWKDFORECAST","TOT","IDX2015","Q","2020-Q1",1.01595065147677,
"SWE","GDPHRWKDFORECAST","TOT","IDX2015","Q","2020-Q2",0.958158616303772,
"SWE","GDPHRWKDFORECAST","TOT","IDX2015","Q","2020-Q3",1.01491132029735,
"SWE","GDPHRWKDFORECAST","TOT","IDX2015","Q","2020-Q4",1.00788835731024,
"SWE","GDPHRWKDFORECAST","TOT","IDX2015","Q","2021-Q1",1.01797527734125,
"SWE","GDPHRWKDFORECAST","TOT","IDX2015","Q","2021-Q2",1.0145694411885,
"SWE","GDPHRWKDFORECAST","TOT","IDX2015","Q","2021-Q3",1.02126218238181,
"SWE","GDPHRWKDFORECAST","TOT","IDX2015","Q","2021-Q4",1.02866011236569,
"GBR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2015-Q1",0.994968577055985,
"GBR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2015-Q2",1.00388087283539,
"GBR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2015-Q3",1.00059534604875,
"GBR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2015-Q4",1.00055076352534,
"GBR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2016-Q1",1.00152629762624,
"GBR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2016-Q2",1.000514476541,
"GBR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2016-Q3",1.0015836288104,
"GBR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2016-Q4",1.00645250047194,
"GBR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2017-Q1",1.00824773228911,
"GBR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2017-Q2",1.0074483170736,
"GBR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2017-Q3",1.01177705364094,
"GBR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2017-Q4",1.0124952576303,
"GBR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2018-Q1",1.00727335774089,
"GBR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2018-Q2",1.00978499902088,
"GBR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2018-Q3",1.01439859624959,
"GBR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2018-Q4",1.01091569068714,
"GBR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2019-Q1",1.01339088206971,
"GBR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2019-Q2",1.01126754570414,
"GBR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2019-Q3",1.01809610424917,
"GBR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2019-Q4",1.01267555970591,
"GBR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2020-Q1",0.981725557883145,
"GBR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2020-Q2",0.798691541162708,
"GBR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2020-Q3",0.938766397124847,
"GBR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2020-Q4",0.954002246482731,
"GBR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2021-Q1",0.939737290171194,
"GBR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2021-Q2",0.983916465598909,
"GBR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2021-Q3",1.0152663796698,
"GBR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2021-Q4",1.03457845049651,
"USA","GDPHRWKDFORECAST","TOT","IDX2015","Q","2015-Q1",0.999983962435767,
"USA","GDPHRWKDFORECAST","TOT","IDX2015","Q","2015-Q2",1.00017234558483,
"USA","GDPHRWKDFORECAST","TOT","IDX2015","Q","2015-Q3",1.00118991245784,
"USA","GDPHRWKDFORECAST","TOT","IDX2015","Q","2015-Q4",0.99865963224163,
"USA","GDPHRWKDFORECAST","TOT","IDX2015","Q","2016-Q1",0.99888313447925,
"USA","GDPHRWKDFORECAST","TOT","IDX2015","Q","2016-Q2",0.99748597443623,
"USA","GDPHRWKDFORECAST","TOT","IDX2015","Q","2016-Q3",0.999794216969246,
"USA","GDPHRWKDFORECAST","TOT","IDX2015","Q","2016-Q4",1.00306420784297,
"USA","GDPHRWKDFORECAST","TOT","IDX2015","Q","2017-Q1",1.00494024009441,
"USA","GDPHRWKDFORECAST","TOT","IDX2015","Q","2017-Q2",1.00535584865337,
"USA","GDPHRWKDFORECAST","TOT","IDX2015","Q","2017-Q3",1.01048576833262,
"USA","GDPHRWKDFORECAST","TOT","IDX2015","Q","2017-Q4",1.01390413843323,
"USA","GDPHRWKDFORECAST","TOT","IDX2015","Q","2018-Q1",1.01966680808009,
"USA","GDPHRWKDFORECAST","TOT","IDX2015","Q","2018-Q2",1.02309696806524,
"USA","GDPHRWKDFORECAST","TOT","IDX2015","Q","2018-Q3",1.0244086127699,
"USA","GDPHRWKDFORECAST","TOT","IDX2015","Q","2018-Q4",1.02391320994134,
"USA","GDPHRWKDFORECAST","TOT","IDX2015","Q","2019-Q1",1.02994098209865,
"USA","GDPHRWKDFORECAST","TOT","IDX2015","Q","2019-Q2",1.03253121508892,
"USA","GDPHRWKDFORECAST","TOT","IDX2015","Q","2019-Q3",1.03357859948219,
"USA","GDPHRWKDFORECAST","TOT","IDX2015","Q","2019-Q4",1.03575829906131,
"USA","GDPHRWKDFORECAST","TOT","IDX2015","Q","2020-Q1",1.0224880129276,
"USA","GDPHRWKDFORECAST","TOT","IDX2015","Q","2020-Q2",1.0546447611993,
"USA","GDPHRWKDFORECAST","TOT","IDX2015","Q","2020-Q3",1.07487562143589,
"USA","GDPHRWKDFORECAST","TOT","IDX2015","Q","2020-Q4",1.07252382346303,
"USA","GDPHRWKDFORECAST","TOT","IDX2015","Q","2021-Q1",1.0829768028936,
"USA","GDPHRWKDFORECAST","TOT","IDX2015","Q","2021-Q2",1.09006344085331,
"USA","GDPHRWKDFORECAST","TOT","IDX2015","Q","2021-Q3",1.10405318197953,
"USA","GDPHRWKDFORECAST","TOT","IDX2015","Q","2021-Q4",1.1088358862384,
"COL","GDPHRWKDFORECAST","TOT","IDX2015","Q","2015-Q1",0.995686244880231,
"COL","GDPHRWKDFORECAST","TOT","IDX2015","Q","2015-Q2",0.998646206171455,
"COL","GDPHRWKDFORECAST","TOT","IDX2015","Q","2015-Q3",1.01097324531436,
"COL","GDPHRWKDFORECAST","TOT","IDX2015","Q","2015-Q4",0.994735016919218,
"COL","GDPHRWKDFORECAST","TOT","IDX2015","Q","2016-Q1",1.00877130676272,
"COL","GDPHRWKDFORECAST","TOT","IDX2015","Q","2016-Q2",1.01414890352575,
"COL","GDPHRWKDFORECAST","TOT","IDX2015","Q","2016-Q3",1.018498188298,
"COL","GDPHRWKDFORECAST","TOT","IDX2015","Q","2016-Q4",1.01645034634189,
"COL","GDPHRWKDFORECAST","TOT","IDX2015","Q","2017-Q1",1.01255343799052,
"COL","GDPHRWKDFORECAST","TOT","IDX2015","Q","2017-Q2",1.01026056619382,
"COL","GDPHRWKDFORECAST","TOT","IDX2015","Q","2017-Q3",1.02052787434721,
"COL","GDPHRWKDFORECAST","TOT","IDX2015","Q","2017-Q4",1.02816092744576,
"COL","GDPHRWKDFORECAST","TOT","IDX2015","Q","2018-Q1",1.031934309571,
"COL","GDPHRWKDFORECAST","TOT","IDX2015","Q","2018-Q2",1.03147285490255,
"COL","GDPHRWKDFORECAST","TOT","IDX2015","Q","2018-Q3",1.03799428058711,
"COL","GDPHRWKDFORECAST","TOT","IDX2015","Q","2018-Q4",1.0607559156155,
"COL","GDPHRWKDFORECAST","TOT","IDX2015","Q","2019-Q1",1.05765688133193,
"COL","GDPHRWKDFORECAST","TOT","IDX2015","Q","2019-Q2",1.08442113272849,
"COL","GDPHRWKDFORECAST","TOT","IDX2015","Q","2019-Q3",1.09112790794673,
"COL","GDPHRWKDFORECAST","TOT","IDX2015","Q","2019-Q4",1.09838091632638,
"COL","GDPHRWKDFORECAST","TOT","IDX2015","Q","2020-Q1",1.08705928045087,
"COL","GDPHRWKDFORECAST","TOT","IDX2015","Q","2020-Q2",1.171644770011,
"COL","GDPHRWKDFORECAST","TOT","IDX2015","Q","2020-Q3",1.15047648853617,
"COL","GDPHRWKDFORECAST","TOT","IDX2015","Q","2020-Q4",1.13489781393425,
"COL","GDPHRWKDFORECAST","TOT","IDX2015","Q","2021-Q1",1.15503560716036,
"COL","GDPHRWKDFORECAST","TOT","IDX2015","Q","2021-Q2",1.1296149547666,
"COL","GDPHRWKDFORECAST","TOT","IDX2015","Q","2021-Q3",1.13691961402244,
"COL","GDPHRWKDFORECAST","TOT","IDX2015","Q","2021-Q4",1.14131652799892,
"EST","GDPHRWKDFORECAST","TOT","IDX2015","Q","2015-Q1",0.993271485072062,
"EST","GDPHRWKDFORECAST","TOT","IDX2015","Q","2015-Q2",1.00283402373333,
"EST","GDPHRWKDFORECAST","TOT","IDX2015","Q","2015-Q3",0.990058589106596,
"EST","GDPHRWKDFORECAST","TOT","IDX2015","Q","2015-Q4",1.01405288120531,
"EST","GDPHRWKDFORECAST","TOT","IDX2015","Q","2016-Q1",1.02504314796772,
"EST","GDPHRWKDFORECAST","TOT","IDX2015","Q","2016-Q2",1.00349878020343,
"EST","GDPHRWKDFORECAST","TOT","IDX2015","Q","2016-Q3",1.02580521575676,
"EST","GDPHRWKDFORECAST","TOT","IDX2015","Q","2016-Q4",1.05965246603787,
"EST","GDPHRWKDFORECAST","TOT","IDX2015","Q","2017-Q1",1.04438405201522,
"EST","GDPHRWKDFORECAST","TOT","IDX2015","Q","2017-Q2",1.06145532130976,
"EST","GDPHRWKDFORECAST","TOT","IDX2015","Q","2017-Q3",1.05203608030473,
"EST","GDPHRWKDFORECAST","TOT","IDX2015","Q","2017-Q4",1.05845067136352,
"EST","GDPHRWKDFORECAST","TOT","IDX2015","Q","2018-Q1",1.08275279131598,
"EST","GDPHRWKDFORECAST","TOT","IDX2015","Q","2018-Q2",1.07630988853138,
"EST","GDPHRWKDFORECAST","TOT","IDX2015","Q","2018-Q3",1.09293127142542,
"EST","GDPHRWKDFORECAST","TOT","IDX2015","Q","2018-Q4",1.09120759615983,
"EST","GDPHRWKDFORECAST","TOT","IDX2015","Q","2019-Q1",1.1231934922283,
"EST","GDPHRWKDFORECAST","TOT","IDX2015","Q","2019-Q2",1.1290698577563,
"EST","GDPHRWKDFORECAST","TOT","IDX2015","Q","2019-Q3",1.12317351385528,
"EST","GDPHRWKDFORECAST","TOT","IDX2015","Q","2019-Q4",1.11560172396831,
"EST","GDPHRWKDFORECAST","TOT","IDX2015","Q","2020-Q1",1.10816988428524,
"EST","GDPHRWKDFORECAST","TOT","IDX2015","Q","2020-Q2",1.10662642971554,
"EST","GDPHRWKDFORECAST","TOT","IDX2015","Q","2020-Q3",1.13706568501098,
"EST","GDPHRWKDFORECAST","TOT","IDX2015","Q","2020-Q4",1.13940739159507,
"EST","GDPHRWKDFORECAST","TOT","IDX2015","Q","2021-Q1",1.16671780960287,
"EST","GDPHRWKDFORECAST","TOT","IDX2015","Q","2021-Q2",1.16731414473478,
"EST","GDPHRWKDFORECAST","TOT","IDX2015","Q","2021-Q3",1.16479234417977,
"EST","GDPHRWKDFORECAST","TOT","IDX2015","Q","2021-Q4",1.16376753265279,
"ISR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2015-Q1",1.00939980092897,
"ISR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2015-Q2",0.997269790305029,
"ISR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2015-Q3",0.993920859444636,
"ISR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2015-Q4",0.999553819047368,
"ISR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2016-Q1",1.00524800793655,
"ISR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2016-Q2",1.01355230281374,
"ISR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2016-Q3",1.01873724580958,
"ISR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2016-Q4",1.02034047180544,
"ISR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2017-Q1",1.01407945514641,
"ISR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2017-Q2",1.02389433119565,
"ISR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2017-Q3",1.0291745081334,
"ISR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2017-Q4",1.03617680723315,
"ISR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2018-Q1",1.04575833043521,
"ISR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2018-Q2",1.03843943054718,
"ISR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2018-Q3",1.04452563870491,
"ISR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2018-Q4",1.04924440567327,
"ISR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2019-Q1",1.05450983218149,
"ISR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2019-Q2",1.05459642944711,
"ISR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2019-Q3",1.06288790316884,
"ISR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2019-Q4",1.0768042849069,
"ISR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2020-Q1",1.05877301980109,
"ISR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2020-Q2",0.99015627317031,
"ISR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2020-Q3",1.07818458073053,
"ISR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2020-Q4",1.09512966389776,
"ISR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2021-Q1",1.0928654716318,
"ISR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2021-Q2",1.13046883565347,
"ISR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2021-Q3",1.14160364907632,
"ISR","GDPHRWKDFORECAST","TOT","IDX2015","Q","2021-Q4",1.14752976405341,
"LTU","GDPHRWKDFORECAST","TOT","IDX2015","Q","2015-Q1",0.996336022833817,
"LTU","GDPHRWKDFORECAST","TOT","IDX2015","Q","2015-Q2",1.00259250320145,
"LTU","GDPHRWKDFORECAST","TOT","IDX2015","Q","2015-Q3",1.00164630926371,
"LTU","GDPHRWKDFORECAST","TOT","IDX2015","Q","2015-Q4",0.999420584408195,
"LTU","GDPHRWKDFORECAST","TOT","IDX2015","Q","2016-Q1",0.991138472839103,
"LTU","GDPHRWKDFORECAST","TOT","IDX2015","Q","2016-Q2",0.993895878821908,
"LTU","GDPHRWKDFORECAST","TOT","IDX2015","Q","2016-Q3",1.00999121829352,
"LTU","GDPHRWKDFORECAST","TOT","IDX2015","Q","2016-Q4",1.01771890452528,
"LTU","GDPHRWKDFORECAST","TOT","IDX2015","Q","2017-Q1",1.03504486266592,
"LTU","GDPHRWKDFORECAST","TOT","IDX2015","Q","2017-Q2",1.04516609377928,
"LTU","GDPHRWKDFORECAST","TOT","IDX2015","Q","2017-Q3",1.06168760799475,
"LTU","GDPHRWKDFORECAST","TOT","IDX2015","Q","2017-Q4",1.06895337957505,
"LTU","GDPHRWKDFORECAST","TOT","IDX2015","Q","2018-Q1",1.07487070012487,
"LTU","GDPHRWKDFORECAST","TOT","IDX2015","Q","2018-Q2",1.08366563600074,
"LTU","GDPHRWKDFORECAST","TOT","IDX2015","Q","2018-Q3",1.06418165980541,
"LTU","GDPHRWKDFORECAST","TOT","IDX2015","Q","2018-Q4",1.094851036598,
"LTU","GDPHRWKDFORECAST","TOT","IDX2015","Q","2019-Q1",1.10033588109561,
"LTU","GDPHRWKDFORECAST","TOT","IDX2015","Q","2019-Q2",1.11248481035033,
"LTU","GDPHRWKDFORECAST","TOT","IDX2015","Q","2019-Q3",1.13232804522455,
"LTU","GDPHRWKDFORECAST","TOT","IDX2015","Q","2019-Q4",1.13939349336934,
"LTU","GDPHRWKDFORECAST","TOT","IDX2015","Q","2020-Q1",1.12826991026767,
"LTU","GDPHRWKDFORECAST","TOT","IDX2015","Q","2020-Q2",1.08042122516289,
"LTU","GDPHRWKDFORECAST","TOT","IDX2015","Q","2020-Q3",1.16069717112162,
"LTU","GDPHRWKDFORECAST","TOT","IDX2015","Q","2020-Q4",1.15127638112533,
"LTU","GDPHRWKDFORECAST","TOT","IDX2015","Q","2021-Q1",1.16875233218351,
"LTU","GDPHRWKDFORECAST","TOT","IDX2015","Q","2021-Q2",1.16758665565497,
"LTU","GDPHRWKDFORECAST","TOT","IDX2015","Q","2021-Q3",1.16855120787886,
"LTU","GDPHRWKDFORECAST","TOT","IDX2015","Q","2021-Q4",1.17656319262974,
"EA17","GDPHRWKDFORECAST","TOT","IDX2015","Q","2015-Q1",0.998262323056266,
"EA17","GDPHRWKDFORECAST","TOT","IDX2015","Q","2015-Q2",0.999768849172639,
"EA17","GDPHRWKDFORECAST","TOT","IDX2015","Q","2015-Q3",1.00011806764714,
"EA17","GDPHRWKDFORECAST","TOT","IDX2015","Q","2015-Q4",1.00185076012395,
"EA17","GDPHRWKDFORECAST","TOT","IDX2015","Q","2016-Q1",1.00464413615333,
"EA17","GDPHRWKDFORECAST","TOT","IDX2015","Q","2016-Q2",1.00231478453759,
"EA17","GDPHRWKDFORECAST","TOT","IDX2015","Q","2016-Q3",1.00397616898213,
"EA17","GDPHRWKDFORECAST","TOT","IDX2015","Q","2016-Q4",1.00784242191679,
"EA17","GDPHRWKDFORECAST","TOT","IDX2015","Q","2017-Q1",1.01130776155815,
"EA17","GDPHRWKDFORECAST","TOT","IDX2015","Q","2017-Q2",1.01412526963875,
"EA17","GDPHRWKDFORECAST","TOT","IDX2015","Q","2017-Q3",1.01715623060651,
"EA17","GDPHRWKDFORECAST","TOT","IDX2015","Q","2017-Q4",1.02205725727295,
"EA17","GDPHRWKDFORECAST","TOT","IDX2015","Q","2018-Q1",1.01982603659984,
"EA17","GDPHRWKDFORECAST","TOT","IDX2015","Q","2018-Q2",1.01905201263302,
"EA17","GDPHRWKDFORECAST","TOT","IDX2015","Q","2018-Q3",1.01795535666013,
"EA17","GDPHRWKDFORECAST","TOT","IDX2015","Q","2018-Q4",1.02055918893477,
"EA17","GDPHRWKDFORECAST","TOT","IDX2015","Q","2019-Q1",1.02171773514418,
"EA17","GDPHRWKDFORECAST","TOT","IDX2015","Q","2019-Q2",1.01940527638326,
"EA17","GDPHRWKDFORECAST","TOT","IDX2015","Q","2019-Q3",1.02076819315037,
"EA17","GDPHRWKDFORECAST","TOT","IDX2015","Q","2019-Q4",1.01965788321706,
"EA17","GDPHRWKDFORECAST","TOT","IDX2015","Q","2020-Q1",0.983399903971376,
"EA17","GDPHRWKDFORECAST","TOT","IDX2015","Q","2020-Q2",0.89342321405755,
"EA17","GDPHRWKDFORECAST","TOT","IDX2015","Q","2020-Q3",0.996438096373514,
"EA17","GDPHRWKDFORECAST","TOT","IDX2015","Q","2020-Q4",0.988142221308962,
"EA17","GDPHRWKDFORECAST","TOT","IDX2015","Q","2021-Q1",0.98195473888034,
"EA17","GDPHRWKDFORECAST","TOT","IDX2015","Q","2021-Q2",0.993921727364093,
"EA17","GDPHRWKDFORECAST","TOT","IDX2015","Q","2021-Q3",1.01744057231816,
"EA17","GDPHRWKDFORECAST","TOT","IDX2015","Q","2021-Q4",1.03058603422575,
"OECD","GDPHRWKDFORECAST","TOT","IDX2015","Q","2015-Q1",0.997365908567069,
"OECD","GDPHRWKDFORECAST","TOT","IDX2015","Q","2015-Q2",1.00006233122082,
"OECD","GDPHRWKDFORECAST","TOT","IDX2015","Q","2015-Q3",1.00222313242817,
"OECD","GDPHRWKDFORECAST","TOT","IDX2015","Q","2015-Q4",1.00034862778394,
"OECD","GDPHRWKDFORECAST","TOT","IDX2015","Q","2016-Q1",1.00359188869539,
"OECD","GDPHRWKDFORECAST","TOT","IDX2015","Q","2016-Q2",1.00350593792373,
"OECD","GDPHRWKDFORECAST","TOT","IDX2015","Q","2016-Q3",1.00340888125445,
"OECD","GDPHRWKDFORECAST","TOT","IDX2015","Q","2016-Q4",1.00925166271268,
"OECD","GDPHRWKDFORECAST","TOT","IDX2015","Q","2017-Q1",1.01190037846975,
"OECD","GDPHRWKDFORECAST","TOT","IDX2015","Q","2017-Q2",1.01403961493077,
"OECD","GDPHRWKDFORECAST","TOT","IDX2015","Q","2017-Q3",1.01719485004968,
"OECD","GDPHRWKDFORECAST","TOT","IDX2015","Q","2017-Q4",1.0217813182588,
"OECD","GDPHRWKDFORECAST","TOT","IDX2015","Q","2018-Q1",1.02301302333536,
"OECD","GDPHRWKDFORECAST","TOT","IDX2015","Q","2018-Q2",1.02355751685877,
"OECD","GDPHRWKDFORECAST","TOT","IDX2015","Q","2018-Q3",1.02327234167654,
"OECD","GDPHRWKDFORECAST","TOT","IDX2015","Q","2018-Q4",1.024186989675,
"OECD","GDPHRWKDFORECAST","TOT","IDX2015","Q","2019-Q1",1.02696303283154,
"OECD","GDPHRWKDFORECAST","TOT","IDX2015","Q","2019-Q2",1.02884036568974,
"OECD","GDPHRWKDFORECAST","TOT","IDX2015","Q","2019-Q3",1.03038419607112,
"OECD","GDPHRWKDFORECAST","TOT","IDX2015","Q","2019-Q4",1.02741012421782,
"OECD","GDPHRWKDFORECAST","TOT","IDX2015","Q","2020-Q1",1.011933555897,
"OECD","GDPHRWKDFORECAST","TOT","IDX2015","Q","2020-Q2",0.979300593273809,
"OECD","GDPHRWKDFORECAST","TOT","IDX2015","Q","2020-Q3",1.03914431310259,
"OECD","GDPHRWKDFORECAST","TOT","IDX2015","Q","2020-Q4",1.03925305461233,
"OECD","GDPHRWKDFORECAST","TOT","IDX2015","Q","2021-Q1",1.03965221449079,
"OECD","GDPHRWKDFORECAST","TOT","IDX2015","Q","2021-Q2",1.04711424409575,
"OECD","GDPHRWKDFORECAST","TOT","IDX2015","Q","2021-Q3",1.06119674323438,
"OECD","GDPHRWKDFORECAST","TOT","IDX2015","Q","2021-Q4",1.06959050845352,
